Order_ID,Customer_ID,Restaurant_ID,Order_Date,City_x,Order_Value,Payment_Method,Rating,Delivery_Time(min),Restaurant_Name,Cuisine,Avg_Price,City_y,Partner_Since,Name,Age,Gender,City,Member_Since
O1719,C403,R333,2023-10-13,Hyderabad,1009.41,UPI,5,47,Mannat's Bistro,American,735,Hyderabad,2021-12-30,Anvi Kannan,42,F,Delhi,2021-02-05
O1720,C261,R254,2023-05-22,Mumbai,170.51,COD,5,21,Renee's Diner,American,606,Bangalore,2023-05-25,Mamooty Arora,40,F,Pune,2023-01-19
O1721,C389,R243,2023-11-12,Delhi,1014.68,COD,5,37,Zain's Grill,Italian,434,Delhi,2022-09-13,Purab Dua,41,F,Chennai,2022-06-30
O1722,C553,R217,2024-02-14,Delhi,1292.0,Credit Card,1,25,Kashvi's Eatery,Mexican,472,Bangalore,2022-10-13,Amani Goyal,34,F,Delhi,2023-12-30
O1723,C891,R215,2023-04-23,Bangalore,1419.44,Net Banking,4,47,Urvi's Diner,American,722,Chennai,2020-03-16,Armaan Biswas,29,M,Mumbai,2023-08-30
O1724,C651,R211,2023-11-28,Chennai,1496.25,COD,2,54,Anika's Diner,Indian,550,Chennai,2021-03-13,Devansh Issac,29,F,Pune,2023-12-29
O1725,C265,R347,2024-07-19,Bangalore,495.05,Debit Card,2,19,Shalv's Kitchen,Mexican,218,Hyderabad,2023-04-02,Parinaaz Upadhyay,18,F,Hyderabad,2022-05-03
O1726,C140,R244,2023-10-26,Chennai,905.52,Net Banking,5,59,Prisha's Bistro,American,544,Hyderabad,2023-01-18,Nishith Sharma,24,F,Delhi,2021-07-08
O1727,C200,R292,2023-08-29,Pune,731.01,UPI,3,55,Prisha's Kitchen,Italian,592,Pune,2020-05-03,Anya Chhabra,52,F,Chennai,2022-04-01
O1728,C560,R221,2024-09-15,Chennai,889.34,Net Banking,1,22,Keya's Kitchen,American,323,Bangalore,2020-12-22,Divyansh Sankar,29,M,Mumbai,2022-05-10
O1729,C725,R296,2024-08-23,Hyderabad,320.43,Credit Card,4,31,Anvi's Eatery,American,513,Bangalore,2022-07-02,Zaina Ramakrishnan,20,F,Chennai,2021-04-06
O1730,C858,R246,2023-11-25,Mumbai,1298.61,UPI,5,32,Zain's Kitchen,American,665,Pune,2020-01-10,Saanvi Dutta,28,M,Hyderabad,2021-04-02
O1731,C115,R228,2023-02-24,Chennai,1373.4,COD,3,41,Urvi's Bistro,Thai,743,Hyderabad,2020-03-02,Lavanya Deo,47,M,Delhi,2023-06-21
O1732,C533,R244,2023-11-05,Chennai,729.53,UPI,5,45,Prisha's Bistro,American,544,Hyderabad,2023-01-18,Eva Krishna,53,F,Hyderabad,2023-09-21
O1733,C494,R276,2023-08-18,Chennai,492.6,UPI,3,18,Zaina's Eatery,American,328,Mumbai,2021-01-05,Hrishita Badami,33,M,Pune,2022-01-13
O1734,C643,R208,2024-03-12,Mumbai,297.17,Credit Card,2,16,Mohanlal's Diner,Indian,687,Delhi,2022-07-05,Kismat Bala,33,F,Delhi,2023-06-17
O1735,C560,R223,2023-12-04,Delhi,1057.27,Debit Card,3,19,Jayan's Eatery,Thai,371,Mumbai,2023-10-14,Divyansh Sankar,29,M,Mumbai,2022-05-10
O1736,C670,R214,2024-02-20,Mumbai,537.12,UPI,2,31,Vardaniya's Grill,Mexican,425,Mumbai,2021-10-17,Onkar Chaudhary,46,M,Chennai,2021-05-15
O1737,C646,R212,2023-12-02,Delhi,1373.35,Debit Card,2,53,Prerak's Café,American,487,Hyderabad,2020-05-01,Riaan Gade,29,F,Hyderabad,2021-09-21
O1738,C197,R290,2023-11-27,Hyderabad,1039.42,Net Banking,1,46,Renee's Bistro,American,311,Pune,2021-08-22,Badal Sachdev,44,M,Pune,2024-08-20
O1739,C749,R300,2023-03-20,Mumbai,1003.96,Credit Card,3,43,Saira's Kitchen,Chinese,213,Delhi,2023-04-03,Navya Sundaram,47,M,Hyderabad,2024-09-19
O1740,C199,R270,2023-06-14,Delhi,883.16,COD,4,30,Sumer's Grill,Mexican,428,Mumbai,2021-09-22,Ivan Jani,18,F,Pune,2021-05-13
O1741,C676,R321,2023-10-09,Hyderabad,164.09,UPI,4,15,Onkar's Diner,American,256,Hyderabad,2021-08-29,Advika Bandi,42,M,Mumbai,2021-01-21
O1742,C451,R275,2023-11-30,Hyderabad,1404.69,Debit Card,3,26,Nayantara's Eatery,Mexican,783,Bangalore,2022-07-20,Amani Basu,51,M,Chennai,2023-04-29
O1743,C524,R315,2023-07-05,Delhi,979.11,UPI,1,33,Reyansh's Bistro,American,353,Hyderabad,2021-02-12,Madhup Ravi,43,F,Pune,2023-07-19
O1744,C828,R260,2024-09-17,Delhi,1491.69,Credit Card,4,23,Nitara's Eatery,Mexican,552,Chennai,2020-06-08,Eshani Jha,34,M,Delhi,2022-01-23
O1745,C824,R325,2024-01-01,Pune,852.3,COD,5,21,Krish's Diner,Chinese,782,Hyderabad,2021-12-30,Anahita Suri,42,M,Chennai,2023-02-16
O1746,C772,R200,2024-08-15,Hyderabad,1094.16,Net Banking,4,44,Pari's Grill,Chinese,789,Mumbai,2022-01-31,Azad Sule,21,M,Pune,2023-01-28
O1747,C522,R267,2024-02-21,Delhi,178.69,Net Banking,1,29,Hazel's Bistro,Mexican,566,Mumbai,2023-07-26,Reyansh Soni,43,M,Mumbai,2023-02-19
O1748,C700,R287,2023-11-11,Hyderabad,984.43,Debit Card,2,58,Rohan's Bistro,Indian,501,Delhi,2022-09-24,Stuvan Dubey,22,F,Delhi,2023-12-13
O1749,C524,R220,2024-06-07,Mumbai,1170.51,Net Banking,2,18,Baiju's Diner,Italian,687,Chennai,2020-02-17,Madhup Ravi,43,F,Pune,2023-07-19
O1750,C807,R334,2024-09-11,Bangalore,1189.92,Debit Card,2,20,Seher's Diner,American,361,Bangalore,2022-11-29,Sara Chander,32,F,Bangalore,2023-04-27
O1751,C436,R202,2024-05-19,Bangalore,1178.16,COD,1,52,Zeeshan's Grill,Indian,416,Pune,2021-09-10,Advika Baria,33,M,Hyderabad,2021-09-03
O1752,C874,R250,2024-03-21,Chennai,416.8,UPI,2,49,Anaya's Café,American,635,Delhi,2023-04-16,Badal Bakshi,21,F,Bangalore,2024-01-29
O1753,C850,R278,2023-05-21,Delhi,1465.56,Credit Card,2,16,Prerak's Diner,Italian,714,Mumbai,2020-02-08,Charvi Walia,54,M,Delhi,2021-12-15
O1754,C706,R294,2023-04-30,Delhi,1493.25,COD,1,19,Ayesha's Kitchen,Italian,797,Hyderabad,2021-05-09,Diya Golla,54,M,Chennai,2022-04-21
O1755,C332,R322,2023-11-08,Hyderabad,205.83,COD,5,22,Siya's Diner,Italian,219,Pune,2020-08-27,Gokul Rastogi,42,M,Mumbai,2024-10-28
O1756,C205,R205,2024-01-11,Chennai,1411.02,Net Banking,4,44,Yashvi's Eatery,Thai,389,Delhi,2022-03-09,Indrans Chandran,22,F,Hyderabad,2021-04-05
O1757,C799,R216,2024-03-22,Delhi,505.23,Net Banking,1,33,Kavya's Café,Mexican,721,Bangalore,2021-09-21,Miraan Sood,39,M,Mumbai,2022-08-14
O1758,C235,R316,2023-04-18,Hyderabad,1065.0,Credit Card,1,44,Riya's Diner,Chinese,668,Pune,2022-01-29,Dishani Konda,45,F,Chennai,2024-05-19
O1759,C798,R259,2024-07-18,Delhi,573.36,UPI,3,45,Shaan's Café,Indian,620,Bangalore,2020-08-09,Arhaan Bhatnagar,43,M,Pune,2021-02-06
O1760,C511,R349,2023-09-21,Hyderabad,1454.86,COD,2,30,Anaya's Kitchen,Mexican,549,Pune,2021-01-05,Parinaaz Mahajan,46,M,Pune,2023-03-15
O1761,C440,R324,2023-10-24,Delhi,242.11,Net Banking,5,52,Lakshit's Eatery,Mexican,318,Pune,2021-04-16,Tarini Samra,34,F,Chennai,2022-03-31
O1762,C828,R280,2024-08-05,Pune,796.85,COD,3,36,Anya's Kitchen,Italian,303,Hyderabad,2022-01-07,Eshani Jha,34,M,Delhi,2022-01-23
O1763,C594,R284,2023-03-11,Hyderabad,699.27,UPI,5,47,Ivana's Café,Indian,672,Chennai,2022-04-07,Vaibhav Raju,19,F,Bangalore,2024-09-23
O1764,C573,R250,2023-08-27,Pune,556.43,Debit Card,2,36,Anaya's Café,American,635,Delhi,2023-04-16,Hansh Madan,42,F,Hyderabad,2022-09-02
O1765,C560,R338,2024-02-22,Pune,1003.75,UPI,2,22,Badal's Café,Thai,259,Mumbai,2023-04-01,Divyansh Sankar,29,M,Mumbai,2022-05-10
O1766,C412,R270,2023-02-15,Pune,283.48,COD,2,51,Sumer's Grill,Mexican,428,Mumbai,2021-09-22,Urvi Lal,31,F,Bangalore,2024-07-19
O1767,C740,R238,2023-06-12,Pune,1103.33,COD,4,26,Advik's Kitchen,American,437,Hyderabad,2021-07-26,Rasha Thakur,51,M,Bangalore,2021-08-21
O1768,C310,R268,2023-11-28,Mumbai,1472.83,Credit Card,5,19,Shlok's Eatery,Italian,480,Bangalore,2022-03-25,Shanaya Venkataraman,19,F,Bangalore,2024-10-25
O1769,C857,R247,2023-07-16,Chennai,1226.38,COD,5,39,Damini's Kitchen,American,740,Delhi,2022-05-08,Mahika Bora,47,M,Bangalore,2024-02-23
O1770,C825,R324,2023-09-24,Bangalore,1304.02,Net Banking,3,43,Lakshit's Eatery,Mexican,318,Pune,2021-04-16,Manjari Wagle,54,M,Hyderabad,2022-11-20
O1771,C382,R256,2024-01-01,Mumbai,603.49,Credit Card,1,27,Ela's Eatery,Mexican,243,Hyderabad,2022-08-07,Alia Sule,40,M,Mumbai,2021-01-05
O1772,C699,R220,2023-01-14,Delhi,554.84,COD,2,40,Baiju's Diner,Italian,687,Chennai,2020-02-17,Shamik Baria,34,F,Pune,2021-09-06
O1773,C572,R281,2023-06-26,Delhi,823.87,UPI,2,36,Kartik's Grill,American,682,Chennai,2022-07-12,Raghav Varughese,29,F,Delhi,2022-07-21
O1774,C382,R298,2024-08-01,Chennai,164.02,COD,3,43,Jhanvi's Diner,Chinese,211,Hyderabad,2022-12-29,Alia Sule,40,M,Mumbai,2021-01-05
O1775,C890,R347,2023-07-06,Bangalore,1423.5,UPI,5,26,Shalv's Kitchen,Mexican,218,Hyderabad,2023-04-02,Damini Bahri,37,F,Chennai,2024-06-18
O1776,C121,R214,2023-02-26,Bangalore,301.3,UPI,4,57,Vardaniya's Grill,Mexican,425,Mumbai,2021-10-17,Trisha Dhillon,42,M,Bangalore,2022-07-21
O1777,C310,R268,2024-09-05,Bangalore,1364.22,COD,5,42,Shlok's Eatery,Italian,480,Bangalore,2022-03-25,Shanaya Venkataraman,19,F,Bangalore,2024-10-25
O1778,C530,R275,2023-01-23,Pune,217.02,UPI,4,23,Nayantara's Eatery,Mexican,783,Bangalore,2022-07-20,Ritvik Gade,53,F,Bangalore,2021-12-02
O1779,C532,R261,2024-01-21,Mumbai,1251.67,Debit Card,4,24,Anvi's Diner,Chinese,714,Pune,2023-01-03,Vedika Madan,38,F,Delhi,2022-08-10
O1780,C583,R318,2023-02-17,Delhi,312.75,Credit Card,5,56,Shray's Diner,Indian,401,Bangalore,2023-04-21,Drishya Rajagopalan,46,F,Mumbai,2022-09-11
O1781,C715,R236,2024-06-15,Mumbai,153.38,COD,2,40,Faiyaz's Eatery,Thai,501,Chennai,2022-04-10,Saira Kanda,30,F,Hyderabad,2023-04-22
O1782,C609,R333,2023-11-11,Mumbai,1107.29,Debit Card,4,50,Mannat's Bistro,American,735,Hyderabad,2021-12-30,Oorja Bhat,36,F,Bangalore,2021-03-11
O1783,C586,R225,2024-05-11,Mumbai,492.37,UPI,3,54,Mohanlal's Diner,Chinese,634,Hyderabad,2020-08-23,Amira Rout,29,M,Hyderabad,2021-10-16
O1784,C154,R207,2023-11-17,Bangalore,1100.29,UPI,3,25,Prisha's Kitchen,Mexican,348,Delhi,2021-06-03,Indranil Karan,27,F,Hyderabad,2021-03-17
O1785,C414,R203,2024-04-22,Chennai,877.12,Credit Card,4,20,Keya's Kitchen,Mexican,577,Bangalore,2023-11-10,Khushi Kala,40,F,Bangalore,2023-04-05
O1786,C292,R220,2023-02-12,Chennai,252.33,Debit Card,2,18,Baiju's Diner,Italian,687,Chennai,2020-02-17,Divij Tank,20,F,Delhi,2024-04-05
O1787,C321,R348,2024-03-10,Bangalore,1404.98,Debit Card,4,41,Saanvi's Café,Thai,631,Hyderabad,2021-10-06,Hrishita Kaul,37,F,Hyderabad,2022-08-08
O1788,C558,R224,2023-05-27,Delhi,733.24,COD,3,38,Eshani's Grill,American,487,Pune,2023-01-19,Madhav Kapadia,36,F,Bangalore,2021-03-07
O1789,C265,R342,2024-02-16,Delhi,1128.23,UPI,3,19,Navya's Bistro,Indian,308,Pune,2020-07-01,Parinaaz Upadhyay,18,F,Hyderabad,2022-05-03
O1790,C344,R242,2023-07-27,Delhi,801.43,Net Banking,5,17,Indrajit's Kitchen,Italian,797,Hyderabad,2020-06-09,Vanya Sachdev,38,M,Hyderabad,2023-04-11
O1791,C295,R236,2023-10-28,Chennai,946.11,COD,2,21,Faiyaz's Eatery,Thai,501,Chennai,2022-04-10,Anay Bajaj,49,M,Delhi,2023-11-28
O1792,C861,R241,2023-12-07,Chennai,523.88,COD,5,38,Aaina's Bistro,American,455,Delhi,2021-04-16,Samar Dara,41,F,Delhi,2021-04-06
O1793,C860,R291,2024-07-02,Mumbai,380.5,COD,1,36,Lakshay's Bistro,Indian,212,Chennai,2021-07-23,Drishya Mand,48,M,Bangalore,2021-12-28
O1794,C596,R260,2023-11-28,Bangalore,859.6,Credit Card,4,26,Nitara's Eatery,Mexican,552,Chennai,2020-06-08,Divyansh Sundaram,46,F,Bangalore,2021-08-20
O1795,C844,R341,2024-06-22,Pune,716.31,Credit Card,5,49,Mamooty's Kitchen,Indian,605,Bangalore,2023-10-24,Kiara Mannan,36,M,Hyderabad,2023-07-07
O1796,C740,R267,2023-09-15,Mumbai,646.16,COD,2,31,Hazel's Bistro,Mexican,566,Mumbai,2023-07-26,Rasha Thakur,51,M,Bangalore,2021-08-21
O1797,C584,R252,2023-04-19,Hyderabad,1041.59,Net Banking,4,17,Samiha's Eatery,American,761,Hyderabad,2023-02-21,Alisha Krishnamurthy,28,F,Delhi,2024-10-19
O1798,C106,R283,2023-02-21,Chennai,1066.71,Debit Card,4,25,Ranbir's Bistro,Indian,690,Pune,2021-11-14,Jhanvi Chaudhary,28,M,Hyderabad,2023-08-03
O1799,C729,R233,2023-04-05,Mumbai,164.29,Debit Card,4,20,Arhaan's Diner,American,729,Delhi,2020-12-27,Raunak Barman,47,M,Delhi,2023-01-30
O1800,C678,R275,2023-03-22,Bangalore,574.24,UPI,4,57,Nayantara's Eatery,Mexican,783,Bangalore,2022-07-20,Yashvi Devan,27,M,Hyderabad,2022-08-15
O1801,C599,R296,2024-04-14,Hyderabad,676.47,Debit Card,4,50,Anvi's Eatery,American,513,Bangalore,2022-07-02,Zain Gara,25,M,Delhi,2022-04-15
O1802,C722,R347,2023-12-20,Mumbai,235.65,Debit Card,2,31,Shalv's Kitchen,Mexican,218,Hyderabad,2023-04-02,Anahi Sodhi,25,M,Bangalore,2022-12-06
O1803,C524,R229,2024-04-03,Bangalore,430.26,Net Banking,1,36,Vaibhav's Kitchen,Thai,421,Pune,2022-04-21,Madhup Ravi,43,F,Pune,2023-07-19
O1804,C680,R287,2023-02-22,Bangalore,172.3,Debit Card,3,15,Rohan's Bistro,Indian,501,Delhi,2022-09-24,Sahil Kashyap,22,F,Mumbai,2023-07-05
O1805,C855,R206,2024-02-25,Chennai,1494.74,Net Banking,1,58,Samaira's Eatery,Chinese,569,Bangalore,2023-09-21,Advika Johal,23,M,Hyderabad,2021-02-23
O1806,C414,R235,2024-02-11,Pune,1131.18,Credit Card,3,17,Rati's Grill,Italian,596,Chennai,2022-10-21,Khushi Kala,40,F,Bangalore,2023-04-05
O1807,C683,R237,2024-04-25,Mumbai,222.43,Net Banking,5,30,Kanav's Diner,Chinese,559,Chennai,2023-07-04,Mannat Rajan,35,F,Mumbai,2023-08-05
O1808,C499,R251,2023-08-04,Bangalore,128.35,Credit Card,4,49,Sara's Diner,American,482,Hyderabad,2020-06-06,Aniruddh Bajaj,37,M,Hyderabad,2024-09-12
O1809,C661,R342,2024-07-06,Delhi,1107.0,Net Banking,5,28,Navya's Bistro,Indian,308,Pune,2020-07-01,Nirvaan Kamdar,54,F,Hyderabad,2022-01-05
O1810,C722,R339,2024-05-02,Bangalore,714.87,COD,5,21,Oorja's Bistro,Mexican,518,Pune,2021-08-07,Anahi Sodhi,25,M,Bangalore,2022-12-06
O1811,C141,R342,2023-06-24,Pune,1201.52,Credit Card,3,40,Navya's Bistro,Indian,308,Pune,2020-07-01,Siya Master,25,M,Delhi,2023-05-26
O1812,C636,R292,2023-12-08,Bangalore,1392.87,Credit Card,2,57,Prisha's Kitchen,Italian,592,Pune,2020-05-03,Aradhya Raman,37,F,Bangalore,2021-05-04
O1813,C289,R306,2023-01-07,Chennai,939.02,Debit Card,4,45,Inaaya 's Café,Chinese,269,Hyderabad,2021-03-16,Yashvi Yohannan,53,M,Delhi,2021-10-05
O1814,C656,R325,2024-06-02,Mumbai,361.95,Credit Card,5,38,Krish's Diner,Chinese,782,Hyderabad,2021-12-30,Riaan Bhandari,53,M,Mumbai,2022-03-02
O1815,C493,R248,2023-06-30,Chennai,1195.07,Net Banking,1,33,Urvi's Kitchen,Italian,412,Chennai,2021-11-11,Samar Rattan,41,F,Delhi,2024-09-02
O1816,C732,R220,2023-03-19,Mumbai,1438.14,COD,4,51,Baiju's Diner,Italian,687,Chennai,2020-02-17,Alisha Wagle,40,M,Hyderabad,2024-06-16
O1817,C199,R214,2023-06-01,Hyderabad,912.32,COD,2,15,Vardaniya's Grill,Mexican,425,Mumbai,2021-10-17,Ivan Jani,18,F,Pune,2021-05-13
O1818,C612,R213,2024-05-29,Mumbai,1054.8,Debit Card,4,39,Neysa's Eatery,Mexican,487,Mumbai,2023-03-21,Kismat Dugal,43,F,Chennai,2024-05-18
O1819,C332,R241,2024-03-03,Hyderabad,572.46,Net Banking,5,24,Aaina's Bistro,American,455,Delhi,2021-04-16,Gokul Rastogi,42,M,Mumbai,2024-10-28
O1820,C797,R214,2023-07-06,Chennai,634.14,Net Banking,1,32,Vardaniya's Grill,Mexican,425,Mumbai,2021-10-17,Aniruddh Bora,26,M,Hyderabad,2024-07-06
O1821,C846,R262,2023-06-13,Delhi,1128.52,UPI,5,56,Eshani's Grill,American,218,Bangalore,2021-03-28,Jivika Bail,23,F,Mumbai,2022-03-20
O1822,C893,R226,2023-09-19,Pune,1398.88,Credit Card,2,15,Saira's Eatery,Chinese,312,Mumbai,2020-12-03,Indrajit Raman,43,F,Pune,2022-09-09
O1823,C746,R292,2024-06-14,Delhi,980.58,Debit Card,3,43,Prisha's Kitchen,Italian,592,Pune,2020-05-03,Faiyaz Soni,50,M,Chennai,2023-07-25
O1824,C716,R304,2023-03-04,Hyderabad,1205.79,COD,1,27,Kaira's Grill,Mexican,219,Delhi,2022-03-24,Zain Gopal,21,M,Pune,2024-03-29
O1825,C275,R252,2023-05-21,Bangalore,340.29,UPI,2,18,Samiha's Eatery,American,761,Hyderabad,2023-02-21,Nitya Gandhi,41,F,Pune,2024-06-19
O1826,C381,R251,2023-08-20,Bangalore,396.74,Net Banking,2,26,Sara's Diner,American,482,Hyderabad,2020-06-06,Prisha Khanna,49,M,Mumbai,2024-08-05
O1827,C492,R262,2023-06-08,Delhi,844.85,Credit Card,5,33,Eshani's Grill,American,218,Bangalore,2021-03-28,Pari Varughese,33,F,Delhi,2021-01-06
O1828,C732,R256,2023-09-04,Bangalore,347.18,COD,5,40,Ela's Eatery,Mexican,243,Hyderabad,2022-08-07,Alisha Wagle,40,M,Hyderabad,2024-06-16
O1829,C838,R319,2024-02-25,Hyderabad,988.99,UPI,5,58,Ahana 's Grill,American,237,Chennai,2023-05-06,Shray Lad,20,F,Delhi,2024-04-19
O1830,C261,R251,2023-10-17,Chennai,508.31,Net Banking,3,52,Sara's Diner,American,482,Hyderabad,2020-06-06,Mamooty Arora,40,F,Pune,2023-01-19
O1831,C841,R306,2024-02-07,Pune,1208.15,COD,4,30,Inaaya 's Café,Chinese,269,Hyderabad,2021-03-16,Gokul Rattan,39,M,Delhi,2023-10-05
O1832,C675,R242,2023-03-31,Mumbai,1231.35,COD,4,58,Indrajit's Kitchen,Italian,797,Hyderabad,2020-06-09,Mishti Dugar,22,M,Hyderabad,2023-05-15
O1833,C596,R334,2024-06-17,Hyderabad,749.3,Net Banking,5,39,Seher's Diner,American,361,Bangalore,2022-11-29,Divyansh Sundaram,46,F,Bangalore,2021-08-20
O1834,C265,R316,2023-12-31,Hyderabad,353.13,Net Banking,5,24,Riya's Diner,Chinese,668,Pune,2022-01-29,Parinaaz Upadhyay,18,F,Hyderabad,2022-05-03
O1835,C156,R203,2024-04-12,Mumbai,1005.48,Debit Card,3,51,Keya's Kitchen,Mexican,577,Bangalore,2023-11-10,Damini Singh,31,F,Mumbai,2024-01-30
O1836,C569,R332,2023-08-17,Mumbai,1489.9,COD,4,42,Emir's Eatery,Italian,699,Mumbai,2020-03-11,Khushi Chokshi,33,M,Bangalore,2023-03-23
O1837,C640,R279,2023-12-25,Pune,971.63,Net Banking,3,42,Manjari's Eatery,American,648,Bangalore,2020-03-02,Raunak Sane,48,F,Bangalore,2023-08-03
O1838,C270,R240,2023-12-08,Pune,150.08,UPI,2,39,Saksham's Grill,Thai,402,Mumbai,2020-09-03,Adira Raman,23,F,Mumbai,2021-07-02
O1839,C560,R331,2024-03-01,Pune,124.21,Credit Card,4,39,Hiran's Café,Chinese,254,Delhi,2020-10-07,Divyansh Sankar,29,M,Mumbai,2022-05-10
O1840,C799,R201,2024-05-29,Bangalore,548.51,Debit Card,5,26,Faiyaz's Grill,American,368,Mumbai,2023-03-04,Miraan Sood,39,M,Mumbai,2022-08-14
O1841,C783,R348,2023-02-10,Hyderabad,374.1,Net Banking,1,22,Saanvi's Café,Thai,631,Hyderabad,2021-10-06,Yasmin Lad,22,M,Pune,2022-05-22
O1842,C846,R242,2023-10-05,Chennai,1238.27,Credit Card,2,50,Indrajit's Kitchen,Italian,797,Hyderabad,2020-06-09,Jivika Bail,23,F,Mumbai,2022-03-20
O1843,C404,R281,2023-05-09,Mumbai,1282.73,Debit Card,1,53,Kartik's Grill,American,682,Chennai,2022-07-12,Kabir Bal,41,M,Chennai,2022-10-05
O1844,C368,R307,2024-05-16,Hyderabad,462.07,COD,3,38,Vaibhav's Café,American,410,Bangalore,2022-04-30,Mannat Swamy,34,F,Mumbai,2021-05-19
O1845,C713,R336,2023-08-26,Hyderabad,555.9,Credit Card,3,37,Nakul's Café,Thai,358,Hyderabad,2021-07-29,Kimaya Guha,26,F,Bangalore,2024-04-26
O1846,C464,R225,2024-07-06,Pune,430.75,Debit Card,3,51,Mohanlal's Diner,Chinese,634,Hyderabad,2020-08-23,Anahi Bhargava,39,F,Bangalore,2022-10-06
O1847,C178,R281,2023-04-16,Pune,1371.74,Net Banking,5,25,Kartik's Grill,American,682,Chennai,2022-07-12,Devansh Sathe,28,M,Hyderabad,2022-05-14
O1848,C332,R282,2023-02-17,Hyderabad,803.71,Net Banking,3,31,Nishith's Café,Indian,423,Bangalore,2022-06-08,Gokul Rastogi,42,M,Mumbai,2024-10-28
O1849,C451,R330,2024-08-06,Pune,1018.59,Debit Card,1,42,Purab's Grill,Chinese,535,Delhi,2020-07-31,Amani Basu,51,M,Chennai,2023-04-29
O1850,C342,R272,2023-01-19,Bangalore,681.67,COD,2,17,Trisha's Eatery,Chinese,335,Chennai,2021-10-23,Anaya Andra,50,M,Chennai,2021-09-25
O1851,C380,R299,2023-10-18,Mumbai,983.42,Debit Card,5,16,Yashvi's Eatery,Italian,408,Bangalore,2022-10-21,Ayesha Mall,38,M,Mumbai,2024-04-09
O1852,C344,R248,2023-08-18,Hyderabad,640.2,UPI,2,43,Urvi's Kitchen,Italian,412,Chennai,2021-11-11,Vanya Sachdev,38,M,Hyderabad,2023-04-11
O1853,C135,R344,2023-07-26,Mumbai,575.55,Debit Card,3,48,Baiju's Café,Italian,741,Chennai,2022-01-31,Priyansh Bali,26,M,Bangalore,2021-03-12
O1854,C622,R262,2023-10-24,Bangalore,988.27,Debit Card,4,28,Eshani's Grill,American,218,Bangalore,2021-03-28,Rati Singh,30,F,Chennai,2024-09-06
O1855,C586,R254,2024-06-28,Pune,927.49,Net Banking,5,47,Renee's Diner,American,606,Bangalore,2023-05-25,Amira Rout,29,M,Hyderabad,2021-10-16
O1856,C640,R233,2024-02-13,Delhi,510.94,COD,3,32,Arhaan's Diner,American,729,Delhi,2020-12-27,Raunak Sane,48,F,Bangalore,2023-08-03
O1857,C261,R304,2024-08-14,Bangalore,309.09,Debit Card,5,43,Kaira's Grill,Mexican,219,Delhi,2022-03-24,Mamooty Arora,40,F,Pune,2023-01-19
O1858,C346,R304,2024-09-14,Delhi,616.01,Credit Card,4,16,Kaira's Grill,Mexican,219,Delhi,2022-03-24,Krish Tripathi,25,M,Delhi,2023-12-23
O1859,C605,R268,2024-07-03,Mumbai,681.28,Net Banking,1,25,Shlok's Eatery,Italian,480,Bangalore,2022-03-25,Divij Kalita,21,M,Hyderabad,2023-12-09
O1860,C586,R214,2023-04-28,Hyderabad,980.16,Net Banking,1,45,Vardaniya's Grill,Mexican,425,Mumbai,2021-10-17,Amira Rout,29,M,Hyderabad,2021-10-16
O1861,C519,R202,2024-06-13,Pune,1380.34,Debit Card,1,27,Zeeshan's Grill,Indian,416,Pune,2021-09-10,Akarsh Thakkar,43,M,Bangalore,2022-12-22
O1862,C391,R202,2023-04-02,Bangalore,150.66,Credit Card,4,58,Zeeshan's Grill,Indian,416,Pune,2021-09-10,Saksham Bhasin,39,M,Chennai,2022-01-25
O1863,C836,R301,2024-06-18,Pune,441.13,Debit Card,2,40,Raghav's Eatery,Thai,617,Bangalore,2022-08-28,Romil Butala,21,F,Mumbai,2021-11-18
O1864,C383,R203,2024-01-03,Delhi,371.2,Credit Card,4,48,Keya's Kitchen,Mexican,577,Bangalore,2023-11-10,Divij Din,50,M,Hyderabad,2022-09-28
O1865,C486,R287,2023-02-21,Delhi,803.21,Net Banking,4,24,Rohan's Bistro,Indian,501,Delhi,2022-09-24,Divyansh Lall,27,M,Bangalore,2021-03-06
O1866,C664,R244,2023-10-07,Chennai,701.58,Credit Card,3,26,Prisha's Bistro,American,544,Hyderabad,2023-01-18,Madhup Ganesan,34,M,Bangalore,2022-09-27
O1867,C550,R244,2024-03-31,Hyderabad,1120.65,Debit Card,1,36,Prisha's Bistro,American,544,Hyderabad,2023-01-18,Armaan Doshi,42,F,Mumbai,2022-11-17
O1868,C388,R274,2024-02-08,Delhi,439.38,UPI,5,45,Pihu's Eatery,American,385,Bangalore,2021-06-29,Sumer Sarna,20,F,Pune,2021-03-27
O1869,C467,R208,2024-01-31,Hyderabad,932.3,UPI,2,33,Mohanlal's Diner,Indian,687,Delhi,2022-07-05,Zeeshan Tiwari,45,M,Hyderabad,2021-09-29
O1870,C746,R344,2023-10-23,Chennai,1337.4,Credit Card,5,59,Baiju's Café,Italian,741,Chennai,2022-01-31,Faiyaz Soni,50,M,Chennai,2023-07-25
O1871,C332,R317,2024-05-16,Bangalore,1374.95,Debit Card,3,38,Dhanush's Kitchen,Chinese,604,Pune,2022-12-12,Gokul Rastogi,42,M,Mumbai,2024-10-28
O1872,C215,R264,2023-11-02,Chennai,1442.3,COD,3,39,Saksham's Bistro,American,612,Pune,2021-12-09,Miraya Baria,49,M,Chennai,2022-08-16
